_id,RegiUn,Tipo punto monitoreo,Sector,Semana,Fecha,Tipo producto,Producto,MInimo,M*ximo,Promedio
717,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,750,1490,"1025,88"
718,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,1059,1059,1059
719,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,890,890,890
720,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,314,550,432
721,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,550,629,585
722,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,430,539,"484,5"
723,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,490,850,"616,86"
724,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,690,690,690
725,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,590,590,590
726,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2189,3180,"2684,5"
727,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2189,3180,"2684,5"
728,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,1590,2399,"1994,5"
729,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,2990,2990,2990
730,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,770,890,"821,6"
731,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,890,939,"914,5"
732,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,699,940,"819,5"
733,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,920,1090,"1001,4"
734,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,920,1129,1016
735,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,77,103,"89,4"
736,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,90,93,"91,5"
737,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),890,890,890
738,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),890,999,"931,75"
739,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,300,590,"519,43"
740,7,Supermercado,CuricÛ,30,22/07/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,580,590,585
741,7,Supermercado,Talca,30,22/07/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,299,299,299
742,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),100,359,279
743,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),199,290,"244,5"
744,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,790,1379,"935,83"
745,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,410,699,"562,67"
746,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),199,222,205
747,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,623,639,631
748,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,635,759,"698,67"
749,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1180,1500,1369
750,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,1318,1318,1318
751,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,380,1199,"716,43"
752,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,590,590,590
753,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,590,949,"812,67"
754,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,739,949,841
755,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,583,745,"685,33"
756,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,459,650,"526,5"
757,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,759,1489,"1035,11"
758,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Segunda,890,890,890
759,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,699,1390,"877,2"
760,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,799,1390,"1026,33"
761,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,699,1190,"863,4"
762,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Primera,390,749,"537,5"
763,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Segunda,450,450,450
764,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1989,2659,"2470,83"
765,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,2189,2189,2189
766,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,2198,2490,2344
767,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,699,790,"729,25"
768,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,580,580,580
769,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,489,579,"541,4"
770,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,750,1490,"1036,33"
771,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,750,990,870
772,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,430,629,"563,71"
773,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,430,599,"514,5"
774,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,490,690,558
775,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,590,850,720
776,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2189,2990,"2589,5"
777,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,2990,2990,2990
778,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,770,949,"829,5"
779,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,920,1129,"1033,57"
780,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,990,999,"994,5"
781,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,57,102,86
782,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),890,999,"944,5"
783,7,Supermercado,Talca,31,29/07/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,300,590,"486,86"
784,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),100,333,"273,57"
785,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),199,199,199
786,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,769,899,"834,25"
787,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,490,749,"610,83"
788,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,410,410,410
789,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),205,225,"220,83"
790,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),220,220,220
791,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,629,629,629
792,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,719,719,719
793,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,635,759,"696,4"
794,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,690,690,690
795,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1098,1580,"1378,8"
796,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,1200,1318,1259
797,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,590,989,"737,86"
798,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,799,1380,"971,17"
799,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,859,980,"892,67"
800,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,700,845,"817,5"
801,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,479,699,"593,6"
802,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,490,699,"581,2"
803,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,990,1349,"1183,6"
804,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Segunda,990,999,993
805,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,890,1190,"976,33"
806,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,899,899,899
807,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,699,799,"765,67"
808,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,80,1190,720
809,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Segunda,799,919,839
810,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,759,799,779
811,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Segunda,690,759,"724,5"
812,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Primera,490,639,"564,5"
813,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Segunda,390,399,393
814,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,2199,2769,"2489,33"
815,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1790,1790,1790
816,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,2198,2198,2198
817,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,660,769,"709,33"
818,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,599,779,"711,2"
819,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,550,569,"559,5"
820,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,489,539,514
821,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,839,999,"954,5"
822,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,750,999,"891,4"
823,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,430,629,"566,43"
824,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,430,430,430
825,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,490,749,583
826,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,590,590,590
827,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2399,2990,"2694,5"
828,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,629,890,"801,4"
829,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,890,890,890
830,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,999,1099,"1054,75"
831,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,999,1089,"1039,33"
832,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,87,95,"89,4"
833,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,45,81,63
834,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),919,979,949
835,7,Supermercado,Talca,32,05/08/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,399,590,"522,43"
836,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),180,410,317
837,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),395,408,"401,5"
838,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),158,333,"274,25"
839,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),313,331,322
840,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,650,899,"791,56"
841,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,840,889,"864,5"
842,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,589,590,"589,5"
843,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,480,749,592
844,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,490,659,"597,2"
845,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),276,296,286
846,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),256,300,"289,83"
847,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,622,629,"625,5"
848,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,622,629,"625,5"
849,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,599,599,599
850,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,659,779,"709,2"
851,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,729,729,729
852,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,635,719,668
853,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1098,1558,"1390,4"
854,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1500,1598,1549
855,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,1300,1500,"1372,67"
856,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,619,1190,"820,71"
857,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,690,1190,940
858,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,699,699,699
859,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,829,829,829
860,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,899,1145,"1010,75"
861,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,1030,1030,1030
862,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,750,1080,"851,17"
863,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,930,1089,"1009,5"
864,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,749,930,"839,5"
865,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,699,980,873
866,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,595,595,595
867,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,650,7007,1449
868,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,519,590,"554,5"
869,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,450,699,"589,33"
870,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,450,499,"474,5"
871,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,799,1390,"1009,33"
872,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,899,1390,"1144,5"
873,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Segunda,799,1390,"1056,33"
874,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,699,1190,"899,75"
875,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,699,919,"772,33"
876,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,699,990,"844,5"
877,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,890,890,890
878,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,1190,1190,1190
879,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,799,950,"829,2"
880,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,1081,1081,1081
881,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,799,1190,"914,33"
882,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,1081,1081,1081
883,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Segunda,890,890,890
884,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Naranja Fukumoto $/kilo Segunda,690,690,690
885,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,739,759,"752,33"
886,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,759,759,759
887,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Segunda,699,699,699
888,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Primera,549,549,549
889,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Palta Hass $/kilo Primera,2429,2429,2429
890,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,2290,2290,2290
891,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,2290,2739,"2539,29"
892,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1790,2190,1990
893,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,2100,2198,"2173,5"
894,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,1790,1790,1790
895,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,660,660,660
896,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Papa Asterix $/kilo Segunda,650,729,"684,25"
897,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,720,729,"724,5"
898,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,660,779,"729,25"
899,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,490,519,"504,5"
900,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,489,569,"524,25"
901,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,349,559,"432,67"
902,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,749,999,934
903,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,1049,1049,1049
904,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,800,1059,"927,8"
905,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,990,990,990
906,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,550,589,"569,5"
907,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,550,749,"606,43"
908,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,590,599,"594,5"
909,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,490,600,"568,5"
910,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,679,749,714
911,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,590,590,590
912,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2580,3180,2880
913,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,2990,2990,2990
914,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,629,999,"830,86"
915,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,990,990,990
916,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,949,1099,"1012,67"
917,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,799,890,"844,5"
918,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,799,990,"894,5"
919,7,Supermercado,Talca,34,19/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,76,111,"90,1"
920,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,93,93,93
921,7,Supermercado,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),890,938,914
